,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
209,392.57,24.34,1077.5,0.01289483,0.13855998,2.10918925,-0.010887834,0.29393735,0.8833493776619434,210.0,53760.0,3193.1164751669858,3440640
210,389.32,24.43,1076.5,0.0116447905,0.126424155,2.1075604,-0.010546933500000001,0.26360869,0.8899317383766174,211.0,54016.0,3208.328123559477,3457024
211,390.825,24.08,1075.0,0.01006466975,0.116394045,2.0906595,-0.0122563975,0.275702915,0.9028638452291489,212.0,54272.0,3223.5645614414825,3473408
212,393.775,24.665,1077.0,0.012003714749999998,0.1357828775,2.0926804500000005,-0.012709537,0.20592065,0.906626645475626,213.0,54528.0,3238.7725351874833,3489792
213,396.73,25.47,1079.0,0.0161495735,0.17494710000000002,2.12766695,-0.012847125,0.20817722,0.9039942175149918,214.0,54784.0,3253.952685540484,3506176
214,397.695,25.1,1079.0,0.013518114000000001,0.14617919499999998,2.1124075500000004,-0.010959588499999999,0.22009490000000004,0.890322295948863,215.0,55040.0,3269.1333768249897,3522560
215,393.685,24.695,1077.0,0.0190060285,0.19000244,2.0960058999999998,-0.012456909499999998,0.256149325,0.8992707952857018,216.0,55296.0,3284.344282462989,3538944
216,386.9,23.855,1076.0,0.01413969375,0.146606445,2.1079768999999997,-0.01214946125,0.309312515,0.8550218902528286,217.0,55552.0,3299.561434598989,3555328
217,380.915,23.46,1077.0,0.0144171055,0.14435831500000001,2.1071991,-0.0122377215,0.250938615,0.8762054517865181,218.0,55808.0,3314.764730236988,3571712
218,389.47,24.439999999999998,1078.5,0.01274312025,0.1311340325,2.12491225,-0.008705809,0.21647123499999998,0.923658911138773,219.0,56064.0,3329.9542013479804,3588096
219,382.32500000000005,23.545,1079.0,0.013618155,0.12644450000000002,2.1030535500000003,-0.013562363000000001,0.372596905,0.8549346253275871,220.0,56320.0,3345.1343781464675,3604480
220,385.565,23.975,1077.5,0.011930094,0.135223385,2.1084149,-0.010029132,0.252430595,0.8816932514309883,221.0,56576.0,3360.3310158734675,3620864
221,382.305,24.03,1076.5,0.012195813,0.133351648,2.0845509499999997,-0.0125355615,0.279310185,0.9102172665297985,222.0,56832.0,3375.549634518975,3637248
222,375.675,23.88,1076.0,0.016118233000000003,0.15912882750000001,2.09400735,-0.011177779500000002,0.20614263,0.9224206134676933,223.0,57088.0,3390.767103289487,3653632
223,384.4,24.89,1078.0,0.021826755,0.20821126499999998,2.1001347,-0.013953011000000001,0.131116425,0.9397395253181458,224.0,57344.0,3405.958939378499,3670016
224,378.83000000000004,23.125,1079.5,0.015296787999999999,0.17182414,2.08968915,-0.010411031,0.466576115,0.8048258945345879,225.0,57600.0,3421.1352870124974,3686400
225,381.425,23.0,1077.5,0.01136266,0.120178222,2.1010424,-0.0118508925,0.31746783999999995,0.8528285063803196,226.0,57856.0,3436.337467507983,3702784
226,384.14,23.665,1077.5,0.010889329,0.114145912,2.0994441000000004,-0.0121585655,0.317989735,0.8864532448351383,227.0,58112.0,3451.538339659979,3719168
227,379.625,24.035,1077.0,0.009651318499999999,0.113382975,2.10566135,-0.0130374545,0.211146065,0.9180813245475292,228.0,58368.0,3466.745530465996,3735552
228,381.515,23.78,1076.0,0.014533003000000001,0.13642374499999999,2.0746108000000003,-0.01225872425,0.24549396499999998,0.898936066776514,229.0,58624.0,3481.963789525471,3751936
229,396.425,25.689999999999998,1077.5,0.01264403225,0.133158365,2.08070635,-0.0106968625,0.175956135,0.9203461054712534,230.0,58880.0,3497.161968902481,3768320
230,390.225,26.09,1076.0,0.0104037285,0.11109416,2.0770002499999998,-0.01237938575,0.214793725,0.9123435690999031,231.0,59136.0,3512.385402048996,3784704
231,396.90999999999997,26.744999999999997,1078.0,0.010038723999999999,0.119476318,2.07560255,-0.011939902249999999,0.1535426,0.9500750359147787,232.0,59392.0,3527.578415074968,3801088
232,401.06,26.53,1076.0,0.012263933,0.13312785,2.06938295,-0.011710668,0.20386748999999998,0.9302013590931892,233.0,59648.0,3542.8027753375063,3817472
