,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
262,383.095,24.39,1828.0,0.014986801999999999,0.17144775499999998,1.9091803999999999,-0.01289896575,0.163076432,0.9573359405621886,263.0,67328.0,2368.2371474819956,4308992
263,379.43,24.200000000000003,1827.5,0.0176436715,0.190572105,1.9012514,-0.0129012415,0.24927203999999997,0.9403494130820036,264.0,67584.0,2377.1995053985156,4325376
264,377.22,23.265,1828.5,0.01070097,0.13356527,1.9308904,-0.012881978,0.18281938,0.9585506059229374,265.0,67840.0,2386.159124356491,4341760
265,380.255,23.63,1827.5,0.0091671155,0.104746502,1.9247238500000001,-0.01432423125,0.238704265,0.9441115166991949,266.0,68096.0,2395.130001151003,4358144
266,387.265,24.42,1829.0,0.011422179000000001,0.1358846,1.90964365,-0.019475046500000003,0.12015242999999999,0.966164031997323,267.0,68352.0,2404.0872905600118,4374528
267,378.025,24.205,1829.0,0.012288852749999999,0.14460245500000002,1.9059555000000001,-0.015603533499999999,0.26193270999999996,0.933199729770422,268.0,68608.0,2413.0444782085106,4390912
268,370.275,23.415,1825.0,0.0134323705,0.137176513,1.8884764,-0.017009938500000002,0.16210048,0.9558078143745661,269.0,68864.0,2422.020890697502,4407296
269,371.215,24.11,1823.0,0.015027081,0.162607835,1.90103935,-0.0173088775,0.14090654,0.9654689505696297,270.0,69120.0,2431.0060065820144,4423680
270,378.77,24.845,1823.0,0.010795109,0.13176473,1.9123215999999998,-0.0147036205,0.16019693000000002,0.9614382833242416,271.0,69376.0,2440.0001070255094,4440064
271,365.2,23.31,1830.0,0.012907749999999999,0.14813231999999998,1.9195851999999998,-0.01375702,0.24919343000000002,0.942232608795166,272.0,69632.0,2448.9671138715057,4456448
272,360.175,22.305,1827.0,0.012164783500000002,0.12252808000000001,1.9042585,-0.011881396,0.289510225,0.9417779725044966,273.0,69888.0,2457.93404353151,4472832
273,362.86,22.009999999999998,1828.5,0.0093851412,0.0997721325,1.89422785,-0.0125793255,0.29959336,0.9289339724928141,274.0,70144.0,2466.8935664530145,4489216
